0:38:15,2
0:38:30,7
0:38:45,8
0:39:0,3
0:39:15,6
0:39:30,5
0:39:45,3
0:40:0,4
0:40:15,5
0:40:30,12
0:40:45,6
0:41:0,5
0:41:15,5
0:41:30,13
0:41:45,6
0:42:0,13
0:42:15,11
0:42:30,3
0:42:45,5
0:43:0,5
0:43:15,7
0:43:30,2
0:43:45,4
0:44:0,6
0:44:15,2
0:44:30,13
0:44:45,11
0:45:0,7
0:45:15,7
0:45:30,1
0:45:45,3
0:46:0,2
0:46:15,3
0:46:30,6
0:46:45,6
0:47:0,12
0:47:15,5
0:47:30,5
0:47:45,7
0:48:0,2
0:48:15,22
0:48:30,8
0:48:45,2
0:49:0,8
0:49:15,4
0:49:30,7
0:49:45,5
0:50:0,18
0:50:15,12
0:50:30,3
0:50:45,4
0:51:0,5
0:51:15,5
0:51:30,4
0:51:45,8
0:52:0,7
0:52:15,7
0:52:30,16
0:52:45,6
0:53:0,3
0:53:15,4
0:53:30,8
0:53:45,2
0:54:0,5
0:54:15,15
0:54:30,35
0:54:45,3
0:55:0,5
0:55:15,7
0:55:30,3
0:55:45,14
0:56:0,26
0:56:15,64
0:56:30,20
0:56:45,15
0:57:0,9
0:57:15,15
0:57:30,9
0:57:45,5
0:58:0,23
0:58:15,11
0:58:30,7
0:58:45,4
0:59:0,7
0:59:15,25
0:59:30,19
0:59:45,10
1:0:0,70
1:0:15,19
1:0:30,71
1:0:45,33
1:1:0,12
1:1:15,3
1:1:30,6
1:1:45,3
1:2:0,4
1:2:15,7
1:2:30,7
1:2:45,5
1:3:0,8
1:3:15,7
1:3:30,31
1:3:45,8
1:4:0,4
1:4:15,4
1:4:30,6
1:4:45,5
1:5:0,3
1:5:15,3
1:5:30,5
1:5:45,7
1:6:0,6
1:6:15,4
1:6:30,11
1:6:45,3
1:7:0,3
1:7:15,2
1:7:30,1
1:7:45,6
1:8:0,10
1:8:15,8
1:8:30,2
1:8:45,4
1:9:0,4
1:9:15,12
1:9:30,5
1:9:45,2
1:10:0,4
1:10:15,3
1:10:30,6
1:10:45,20
1:11:0,8
1:11:15,7
1:11:30,5
1:11:45,7
1:12:0,9
1:12:15,16
1:12:30,11
1:12:45,11
1:13:0,6
1:13:15,6
1:13:30,3
1:13:45,11
1:14:0,5
1:14:15,5
1:14:30,4
1:14:45,6
1:15:0,3
1:15:15,1
1:15:30,5
1:15:45,6
1:16:0,11
1:16:15,7
1:16:30,3
1:16:45,24
1:17:0,5
1:17:15,2
1:17:30,2
1:17:45,7
1:18:0,5
1:18:15,2
1:18:30,5
1:18:45,2
1:19:0,3
1:19:15,1
1:19:30,9
1:19:45,15
1:20:0,7
1:20:15,3
1:20:30,2
1:20:45,4
1:21:0,5
1:21:15,6
1:21:30,2
1:21:45,9
1:22:0,8
1:22:15,5
1:22:30,6
1:22:45,2
1:23:0,7
1:23:15,5
1:23:30,4
1:23:45,16
1:24:0,12
1:24:15,8
1:24:30,8
1:24:45,10
1:25:0,4
1:25:15,0
1:25:30,4
1:25:45,3
1:26:0,7
1:26:15,8
1:26:30,9
1:26:45,2
1:27:0,6
1:27:15,6
1:27:30,2
1:27:45,1
1:28:0,8
1:28:15,4
1:28:30,3
1:28:45,2
1:29:0,3
1:29:15,9
1:29:30,7
1:29:45,12
1:30:0,6
1:30:15,5
1:30:30,6
1:30:45,4
1:31:0,1
1:31:15,0
1:31:30,7
1:31:45,4
1:32:0,2
1:32:15,5
1:32:30,8
1:32:45,14
1:33:0,4
1:33:15,3
1:33:30,11
1:33:45,15
1:34:0,5
1:34:15,11
1:34:30,2
1:34:45,37
1:35:0,5
1:35:15,5
1:35:30,2
1:35:45,6
1:36:0,3
1:36:15,4
1:36:30,6
1:36:45,3
1:37:0,7
1:37:15,7
1:37:30,4
1:37:45,5
1:38:0,3
1:38:15,44
1:38:30,17
1:38:45,2
1:39:0,3
1:39:15,11
1:39:30,11
1:39:45,10
1:40:0,1
1:40:15,4
1:40:30,2
1:40:45,8
1:41:0,15
1:41:15,9
1:41:30,4
1:41:45,2
1:42:0,8
1:42:15,14
1:42:30,3
1:42:45,3
1:43:0,9
1:43:15,8
1:43:30,3
1:43:45,2
1:44:0,3
1:44:15,2
1:44:30,17
1:44:45,4
1:45:0,3
1:45:15,8
1:45:30,7
1:45:45,26
1:46:0,19
1:46:15,4
1:46:30,2
1:46:45,4
1:47:0,2
1:47:15,5
1:47:30,1
1:47:45,0
1:48:0,0
1:48:15,11
1:48:30,9
1:48:45,1
1:49:0,1
1:49:15,30
1:49:30,18
1:49:45,0
1:50:0,0
1:50:15,20
1:50:30,13
1:50:45,4
1:51:0,7
1:51:15,27
1:51:30,17
1:51:45,3
1:52:0,6
1:52:15,11
1:52:30,8
1:52:45,33
1:53:0,8
1:53:15,2
1:53:30,3
1:53:45,4
1:54:0,4
1:54:15,6
1:54:30,1
1:54:45,7
1:55:0,18
1:55:15,16
1:55:30,6
1:55:45,2
1:56:0,16
1:56:15,7
1:56:30,2
1:56:45,1
1:57:0,5
1:57:15,7
1:57:30,3
1:57:45,6
1:58:0,0
1:58:15,0
1:58:30,3
1:58:45,6
1:59:0,33
1:59:15,45
1:59:30,10
1:59:45,2
2:0:0,3
2:0:15,1
2:0:30,5
2:0:45,4
2:1:0,0
2:1:15,4
2:1:30,3
2:1:45,9
2:2:0,20
2:2:15,21
2:2:30,2
2:2:45,2
2:3:0,10
2:3:15,13
2:3:30,3
2:3:45,11
2:4:0,15
2:4:15,0
2:4:30,15
2:4:45,9
2:5:0,7
2:5:15,5
2:5:30,2
2:5:45,4
2:6:0,0
2:6:15,2
2:6:30,24
2:6:45,42
2:7:0,17
2:7:15,11
2:7:30,4
2:7:45,10
2:8:0,22
2:8:15,9
2:8:30,33
2:8:45,26
2:9:0,6
2:9:15,2
2:9:30,8
2:9:45,20
2:10:0,35
2:10:15,25
2:10:30,15
2:10:45,62
2:11:0,17
2:11:15,12
2:11:30,4
2:11:45,4
2:12:0,11
2:12:15,28
2:12:30,21
2:12:45,7
2:13:0,6
2:13:15,15
2:13:30,4
2:13:45,28
2:14:0,19
2:14:15,4
2:14:30,25
2:14:45,25
2:15:0,11
2:15:15,8
2:15:30,12
2:15:45,5
2:16:0,8
2:16:15,2
2:16:30,26
2:16:45,10
2:17:0,4
2:17:15,4
2:17:30,9
2:17:45,4
2:18:0,4
2:18:15,11
2:18:30,17
2:18:45,4
2:19:0,4
2:19:15,10
2:19:30,3
2:19:45,8
2:20:0,14
2:20:15,13
2:20:30,10
2:20:45,7
2:21:0,6
2:21:15,1
2:21:30,5
2:21:45,5
2:22:0,4
2:22:15,5
2:22:30,7
2:22:45,2
2:23:0,3
2:23:15,2
2:23:30,2
2:23:45,3
2:24:0,1
2:24:15,3
2:24:30,1
2:24:45,5
2:25:0,2
2:25:15,0
2:25:30,3
2:25:45,3
2:26:0,2
2:26:15,1
2:26:30,4
2:26:45,6
2:27:0,7
2:27:15,10
2:27:30,11
2:27:45,3
2:28:0,1
2:28:15,3
2:28:30,2
2:28:45,8
2:29:0,23
2:29:15,10
2:29:30,10
2:29:45,5
2:30:0,5
2:30:15,3
2:30:30,1
2:30:45,6
2:31:0,4
2:31:15,5
2:31:30,5
2:31:45,27
2:32:0,41
2:32:15,11
2:32:30,6
2:32:45,2
2:33:0,3
2:33:15,7
2:33:30,8
2:33:45,12
2:34:0,6
2:34:15,1
2:34:30,1
2:34:45,12
2:35:0,10
2:35:15,19
2:35:30,6
2:35:45,0
2:36:0,9
2:36:15,54
2:36:30,9
2:36:45,10
2:37:0,48
2:37:15,18
2:37:30,8
2:37:45,10
2:38:0,5
2:38:15,10
2:38:30,6
2:38:45,3
2:39:0,16
2:39:15,17
2:39:30,7
2:39:45,6
2:40:0,7
2:40:15,4
2:40:30,4
2:40:45,1
2:41:0,4
2:41:15,20
2:41:30,16
2:41:45,13
2:42:0,10
2:42:15,3
2:42:30,5
2:42:45,19
2:43:0,20
2:43:15,6
2:43:30,4
2:43:45,5
2:44:0,1
2:44:15,7
2:44:30,3
2:44:45,16
2:45:0,22
2:45:15,20
2:45:30,5
2:45:45,4
2:46:0,2
2:46:15,0
2:46:30,9
2:46:45,7
2:47:0,2
2:47:15,6
2:47:30,16
2:47:45,3
2:48:0,3
2:48:15,9
2:48:30,7
2:48:45,4
2:49:0,0
2:49:15,3
2:49:30,5
2:49:45,19
2:50:0,10
2:50:15,4
2:50:30,4
2:50:45,2
2:51:0,32
2:51:15,1
2:51:30,19
2:51:45,10
2:52:0,4
2:52:15,1
2:52:30,2
2:52:45,7
2:53:0,16
2:53:15,7
2:53:30,7
2:53:45,21
2:54:0,5
2:54:15,4
2:54:30,1
2:54:45,3
2:55:0,0
2:55:15,2
2:55:30,2
2:55:45,2
2:56:0,18
2:56:15,5
2:56:30,0
2:56:45,3
2:57:0,1
2:57:15,32
2:57:30,8
2:57:45,3
2:58:0,1
2:58:15,0
2:58:30,2
2:58:45,2
2:59:0,1
2:59:15,2
2:59:30,1
2:59:45,0
3:0:0,4
3:0:15,0
3:0:30,2
3:0:45,2
3:1:0,15
3:1:15,4
3:1:30,3
3:1:45,4
3:2:0,5
3:2:15,5
3:2:30,4
3:2:45,4
3:3:0,2
3:3:15,56
3:3:30,8
3:3:45,0
3:4:0,5
3:4:15,14
3:4:30,22
3:4:45,13
3:5:0,4
3:5:15,4
3:5:30,55
3:5:45,23
3:6:0,24
3:6:15,6
3:6:30,4
3:6:45,9
3:7:0,9
3:7:15,14
3:7:30,19
3:7:45,5
3:8:0,8
3:8:15,5
3:8:30,26
3:8:45,23
3:9:0,5
3:9:15,24
3:9:30,27
3:9:45,6
3:10:0,1
3:10:15,3
3:10:30,9
3:10:45,7
3:11:0,12
3:11:15,13
3:11:30,14
3:11:45,11
3:12:0,6
3:12:15,5
3:12:30,5
3:12:45,11
3:13:0,5
3:13:15,4
3:13:30,21
3:13:45,7
3:14:0,3
3:14:15,6
3:14:30,24
3:14:45,32
3:15:0,9
3:15:15,25
3:15:30,9
3:15:45,4
3:16:0,6
3:16:15,35
3:16:30,9
3:16:45,3
3:17:0,12
3:17:15,16
3:17:30,2
3:17:45,11
3:18:0,28
3:18:15,10
3:18:30,33
3:18:45,35
3:19:0,36
3:19:15,8
3:19:30,2
3:19:45,4
3:20:0,6
3:20:15,35
3:20:30,16
3:20:45,2
3:21:0,4
3:21:15,23
3:21:30,6
3:21:45,4
3:22:0,14
3:22:15,35
3:22:30,8
3:22:45,2
3:23:0,7
3:23:15,5
3:23:30,7
3:23:45,16
3:24:0,23
3:24:15,10
3:24:30,9
3:24:45,26
3:25:0,7
3:25:15,2
3:25:30,0
3:25:45,9
3:26:0,2
3:26:15,11
3:26:30,9
3:26:45,36
3:27:0,18
3:27:15,15
3:27:30,8
3:27:45,31
3:28:0,7
3:28:15,21
3:28:30,12
3:28:45,13
3:29:0,26
3:29:15,26
3:29:30,9
3:29:45,3
3:30:0,5
3:30:15,5
3:30:30,7
3:30:45,10
3:31:0,7
3:31:15,4
3:31:30,1
3:31:45,7
3:32:0,4
3:32:15,8
3:32:30,1
3:32:45,29
3:33:0,16
3:33:15,18
3:33:30,26
3:33:45,11
3:34:0,3
3:34:15,4
3:34:30,5
3:34:45,18
3:35:0,12
3:35:15,24
3:35:30,24
3:35:45,12
3:36:0,9
3:36:15,1
3:36:30,13
3:36:45,5
3:37:0,10
3:37:15,7
3:37:30,6
3:37:45,3
3:38:0,32
3:38:15,5
3:38:30,8
3:38:45,14
3:39:0,2
3:39:15,2
3:39:30,7
3:39:45,74
3:40:0,84
3:40:15,41
3:40:30,37
3:40:45,25
3:41:0,6
3:41:15,8
3:41:30,4
3:41:45,14
3:42:0,51
3:42:15,31
3:42:30,20
3:42:45,12
3:43:0,19
3:43:15,13
3:43:30,7
3:43:45,5
3:44:0,4
3:44:15,28
3:44:30,38
3:44:45,18
3:45:0,16
3:45:15,55
3:45:30,8
3:45:45,8
3:46:0,1
3:46:15,9
3:46:30,6
3:46:45,16
3:47:0,1
3:47:15,10
3:47:30,9
3:47:45,4
3:48:0,7
3:48:15,27
3:48:30,23
3:48:45,11
3:49:0,24
3:49:15,9
3:49:30,9
3:49:45,15
3:50:0,6
3:50:15,29
3:50:30,13
3:50:45,5
3:51:0,3
3:51:15,31
3:51:30,10
3:51:45,20
3:52:0,12
3:52:15,4
3:52:30,7
3:52:45,2
3:53:0,2
3:53:15,0
3:53:30,5
3:53:45,4
3:54:0,6
3:54:15,7
3:54:30,0
3:54:45,5
3:55:0,22
3:55:15,18
3:55:30,20
3:55:45,10
3:56:0,5
3:56:15,9
3:56:30,35
3:56:45,28
3:57:0,14
3:57:15,6
3:57:30,5
3:57:45,4
3:58:0,1
3:58:15,14
3:58:30,12
3:58:45,32
3:59:0,21
3:59:15,3
3:59:30,47
3:59:45,23
4:0:0,3
4:0:15,2
4:0:30,11
4:0:45,11
4:1:0,10
4:1:15,4
4:1:30,5
4:1:45,9
4:2:0,3
4:2:15,2
4:2:30,8
4:2:45,11
4:3:0,0
4:3:15,0
4:3:30,0
4:3:45,6
4:4:0,1
4:4:15,8
4:4:30,48
4:4:45,75
4:5:0,27
4:5:15,15
4:5:30,4
4:5:45,3
4:6:0,6
4:6:15,8
4:6:30,1
4:6:45,5
4:7:0,5
4:7:15,6
4:7:30,4
4:7:45,10
4:8:0,9
4:8:15,4
4:8:30,7
4:8:45,2
4:9:0,12
4:9:15,4
4:9:30,6
4:9:45,47
4:10:0,3
4:10:15,32
4:10:30,2
4:10:45,24
4:11:0,5
4:11:15,4
4:11:30,2
4:11:45,1
4:12:0,1
4:12:15,1
4:12:30,3
4:12:45,6
4:13:0,4
4:13:15,18
4:13:30,7
4:13:45,41
4:14:0,99
4:14:15,121
4:14:30,120
4:14:45,42
4:15:0,17
4:15:15,8
4:15:30,5
4:15:45,13
4:16:0,5
4:16:15,4
4:16:30,18
4:16:45,25
4:17:0,12
4:17:15,4
4:17:30,13
4:17:45,7
4:18:0,11
4:18:15,4
4:18:30,8
4:18:45,3
4:19:0,1
4:19:15,2
4:19:30,6
4:19:45,20
4:20:0,46
4:20:15,45
4:20:30,34
4:20:45,22
4:21:0,8
4:21:15,8
4:21:30,2
4:21:45,3
4:22:0,7
4:22:15,7
4:22:30,5
4:22:45,10
4:23:0,4
4:23:15,9
4:23:30,10
4:23:45,19
4:24:0,36
4:24:15,18
4:24:30,10
4:24:45,20
4:25:0,3
4:25:15,1
4:25:30,1
4:25:45,5
4:26:0,10
4:26:15,11
4:26:30,8
4:26:45,44
4:27:0,28
4:27:15,11
4:27:30,4
4:27:45,9
4:28:0,5
4:28:15,16
4:28:30,18
4:28:45,9
4:29:0,6
4:29:15,2
4:29:30,9
4:29:45,5
4:30:0,9
4:30:15,41
4:30:30,15
4:30:45,5
4:31:0,10
4:31:15,23
4:31:30,14
4:31:45,7
4:32:0,2
4:32:15,4
4:32:30,2
4:32:45,3
4:33:0,7
4:33:15,59
4:33:30,72
4:33:45,12
4:34:0,6
4:34:15,4
4:34:30,31
4:34:45,25
4:35:0,11
4:35:15,12
4:35:30,5
4:35:45,6
4:36:0,2
4:36:15,67
4:36:30,22
4:36:45,7
4:37:0,3
4:37:15,57
4:37:30,26
4:37:45,13
4:38:0,12
4:38:15,8
4:38:30,5
4:38:45,3
4:39:0,1
4:39:15,5
4:39:30,3
4:39:45,33
4:40:0,31
4:40:15,12
4:40:30,8
4:40:45,15
4:41:0,10
4:41:15,3
4:41:30,2
4:41:45,8
4:42:0,8
4:42:15,8
4:42:30,8
4:42:45,3
4:43:0,64
4:43:15,13
4:43:30,6
4:43:45,3
4:44:0,8
4:44:15,3
4:44:30,5
4:44:45,41
4:45:0,11
4:45:15,3
4:45:30,6
4:45:45,35
4:46:0,56
4:46:15,13
4:46:30,9
4:46:45,6
4:47:0,7
4:47:15,4
4:47:30,5
4:47:45,8
4:48:0,8
4:48:15,27
4:48:30,54
4:48:45,11
4:49:0,5
4:49:15,4
4:49:30,1
4:49:45,5
4:50:0,46
4:50:15,21
4:50:30,16
4:50:45,14
4:51:0,8
4:51:15,4
4:51:30,10
4:51:45,8
4:52:0,6
4:52:15,12
4:52:30,40
4:52:45,49
4:53:0,135
4:53:15,50
4:53:30,25
4:53:45,7
4:54:0,10
4:54:15,5
4:54:30,26
4:54:45,27
4:55:0,9
4:55:15,4
4:55:30,7
4:55:45,2
4:56:0,6
4:56:15,7
4:56:30,10
4:56:45,21
4:57:0,81
4:57:15,135
4:57:30,129
4:57:45,112
4:58:0,126
4:58:15,52
4:58:30,52
4:58:45,105
4:59:0,43
4:59:15,105
4:59:30,74
4:59:45,62
5:0:0,38
5:0:15,46
5:0:30,21
5:0:45,19
5:1:0,20
5:1:15,40
5:1:30,23
5:1:45,27
5:2:0,15
5:2:15,20
5:2:30,22
5:2:45,55
5:3:0,17
5:3:15,29
5:3:30,18
5:3:45,14
5:4:0,7
5:4:15,8
5:4:30,27
5:4:45,3
5:5:0,5
5:5:15,15
5:5:30,38
5:5:45,22
5:6:0,16
5:6:15,12
5:6:30,7
5:6:45,2
5:7:0,3
5:7:15,15
5:7:30,2
5:7:45,4
5:8:0,14
5:8:15,15
5:8:30,15
5:8:45,8
5:9:0,19
5:9:15,8
5:9:30,12
5:9:45,15
5:10:0,11
5:10:15,8
5:10:30,2
5:10:45,4
5:11:0,7
5:11:15,6
5:11:30,30
5:11:45,15
5:12:0,11
5:12:15,4
5:12:30,8
5:12:45,5
5:13:0,16
5:13:15,9
5:13:30,114
5:13:45,31
5:14:0,14
5:14:15,29
5:14:30,43
5:14:45,36
5:15:0,22
5:15:15,19
5:15:30,38
5:15:45,16
5:16:0,14
5:16:15,33
5:16:30,15
5:16:45,9
5:17:0,9
5:17:15,5
5:17:30,11
5:17:45,8
5:18:0,5
5:18:15,33
5:18:30,29
5:18:45,25
5:19:0,11
5:19:15,44
5:19:30,8
5:19:45,4
5:20:0,10
5:20:15,13
5:20:30,13
5:20:45,14
5:21:0,6
5:21:15,4
5:21:30,9
5:21:45,5
5:22:0,11
5:22:15,10
5:22:30,8
5:22:45,11
5:23:0,6
5:23:15,2
5:23:30,4
5:23:45,1
5:24:0,2
5:24:15,0
5:24:30,7
5:24:45,6
5:25:0,3
5:25:15,1
5:25:30,1
5:25:45,0
5:26:0,7
5:26:15,7
5:26:30,18
5:26:45,19
5:27:0,10
5:27:15,18
5:27:30,1
5:27:45,6
5:28:0,17
5:28:15,3
5:28:30,2
5:28:45,24
5:29:0,14
5:29:15,4
5:29:30,7
5:29:45,2
5:30:0,6
5:30:15,7
5:30:30,7
5:30:45,16
5:31:0,10
5:31:15,15
5:31:30,7
5:31:45,6
5:32:0,9
5:32:15,8
5:32:30,8
5:32:45,5
5:33:0,9
5:33:15,34
5:33:30,15
5:33:45,10
5:34:0,5
5:34:15,5
5:34:30,4
5:34:45,3
5:35:0,4
5:35:15,3
5:35:30,2
5:35:45,2
5:36:0,2
5:36:15,3
5:36:30,8
5:36:45,15
5:37:0,12
5:37:15,7
5:37:30,9
5:37:45,13
5:38:0,15
5:38:15,8
5:38:30,5
5:38:45,0
5:39:0,6
5:39:15,3
5:39:30,6
5:39:45,3
5:40:0,8
5:40:15,64
5:40:30,20
5:40:45,13
5:41:0,12
5:41:15,11
5:41:30,0
5:41:45,6
5:42:0,16
5:42:15,3
5:42:30,48
5:42:45,25
5:43:0,7
5:43:15,3
5:43:30,10
5:43:45,6
5:44:0,29
5:44:15,22
5:44:30,27
5:44:45,18
5:45:0,3
5:45:15,13
5:45:30,5
5:45:45,4
5:46:0,3
5:46:15,9
5:46:30,2
5:46:45,16
5:47:0,5
5:47:15,6
5:47:30,3
5:47:45,5
5:48:0,40
5:48:15,19
5:48:30,7
5:48:45,1
5:49:0,1
5:49:15,1
5:49:30,38
5:49:45,11
5:50:0,5
5:50:15,8
5:50:30,6
5:50:45,13
5:51:0,7
5:51:15,37
5:51:30,27
5:51:45,10
5:52:0,10
5:52:15,16
5:52:30,3
5:52:45,2
5:53:0,3
5:53:15,3
5:53:30,1
5:53:45,0
5:54:0,2
5:54:15,1
5:54:30,5
5:54:45,1
5:55:0,0
5:55:15,1
5:55:30,0
5:55:45,8
5:56:0,13
5:56:15,1
5:56:30,0
5:56:45,1
5:57:0,17
5:57:15,24
5:57:30,9
5:57:45,3
5:58:0,8
5:58:15,38
5:58:30,6
5:58:45,4
5:59:0,29
5:59:15,15
5:59:30,1
5:59:45,32
6:0:0,24
6:0:15,8
6:0:30,2
6:0:45,10
6:1:0,2
6:1:15,3
6:1:30,3
6:1:45,0
6:2:0,1
6:2:15,4
6:2:30,6
6:2:45,5
6:3:0,2
6:3:15,1
6:3:30,2
6:3:45,14
6:4:0,2
6:4:15,2
6:4:30,3
6:4:45,6
6:5:0,3
6:5:15,0
6:5:30,0
6:5:45,5
6:6:0,21
6:6:15,8
6:6:30,20
6:6:45,2
6:7:0,4
6:7:15,7
6:7:30,5
6:7:45,11
6:8:0,8
6:8:15,4
6:8:30,7
6:8:45,7
6:9:0,2
6:9:15,11
6:9:30,2
6:9:45,5
6:10:0,1
6:10:15,2
6:10:30,2
6:10:45,17
6:11:0,11
6:11:15,6
6:11:30,2
6:11:45,0
6:12:0,1
6:12:15,9
6:12:30,4
6:12:45,1
6:13:0,22
6:13:15,7
6:13:30,15
6:13:45,9
6:14:0,5
6:14:15,2
6:14:30,1
6:14:45,7
6:15:0,4
6:15:15,9
6:15:30,8
6:15:45,3
6:16:0,1
6:16:15,4
6:16:30,2
6:16:45,0
6:17:0,3
6:17:15,3
6:17:30,16
6:17:45,15
6:18:0,3
6:18:15,1
6:18:30,0
6:18:45,4
6:19:0,4
6:19:15,2
6:19:30,5
6:19:45,0
6:20:0,2
6:20:15,6
6:20:30,17
6:20:45,28
6:21:0,12
6:21:15,4
6:21:30,8
6:21:45,8
6:22:0,6
6:22:15,9
6:22:30,13
6:22:45,28
6:23:0,13
6:23:15,2
6:23:30,5
6:23:45,6
6:24:0,4
6:24:15,5
6:24:30,6
6:24:45,22
6:25:0,6
6:25:15,13
6:25:30,4
6:25:45,0
6:26:0,0
6:26:15,0
6:26:30,3
6:26:45,2
6:27:0,3
6:27:15,1
6:27:30,1
6:27:45,13
6:28:0,24
6:28:15,87
